ranking,isIp,activeDuration,urlLen,is@,isredirect,haveDash,domainLen,nosOfSubdomain,label,dots,question,&,/,=,underscore,valid
10000000,0,0,52,0,0,0,20,3,1,4,0,0,4,0,0,0
567,0,0,26,0,0,0,25,2,1,2,0,0,1,0,0,0
14969,0,9133,27,0,0,0,14,2,0,2,0,0,2,0,0,1
10000000,0,366,421,0,0,0,162,18,1,20,1,1,3,2,1,1
51,0,12420,43,0,0,0,19,2,0,2,0,0,3,0,0,1
11,0,7305,22,0,0,0,21,2,1,2,0,0,1,0,0,1
309521,0,0,28,0,0,0,18,3,0,3,0,0,2,0,0,0
10000000,0,0,28,0,0,0,13,2,1,3,0,0,2,0,0,0
10000000,0,0,42,0,0,0,16,3,0,4,0,0,3,0,0,0
10000000,0,10226,39,0,0,0,14,2,0,3,0,0,2,0,0,1
14969,0,9133,27,0,0,0,14,2,0,2,0,0,2,0,0,1
14969,0,9133,27,0,0,0,14,2,0,2,0,0,2,0,0,1
10000000,0,0,81,0,0,0,21,2,1,3,0,0,5,0,1,0
10000000,0,0,117,0,0,0,13,1,1,2,1,0,2,4,1,0
3426,0,7749,93,0,0,0,29,2,0,3,1,0,2,1,1,1
10000000,0,366,310,0,0,0,209,12,1,12,0,0,4,1,0,1
11,0,7305,41,0,0,1,40,2,1,2,0,0,1,0,0,1
269761,0,9496,36,0,0,0,19,2,0,2,0,0,2,0,0,1
576,0,12419,59,0,0,0,23,3,0,6,0,0,4,0,0,1
10000000,0,6940,33,0,0,0,16,2,0,3,0,0,1,0,0,1
10000000,0,7671,48,0,0,0,24,2,0,3,0,0,3,0,0,1
10000000,0,0,50,0,0,0,15,2,0,2,0,0,4,0,0,0
10000000,0,0,53,0,0,0,18,1,1,2,0,0,2,0,0,0
10000000,0,4017,56,0,0,0,20,1,1,2,0,0,3,0,0,1
206507,0,7305,62,0,0,1,26,2,0,3,0,0,3,0,0,1
10000000,0,1095,26,0,0,0,16,2,1,3,0,0,1,0,0,1
51,0,12420,24,0,0,0,13,2,0,2,0,0,2,0,0,1
15502,0,6209,65,0,0,1,56,7,1,8,0,0,1,0,0,1
10000000,0,5844,75,0,0,0,26,3,1,4,1,0,4,0,1,1
10000000,0,731,96,0,0,1,17,2,1,7,2,1,8,1,0,1
10000000,0,366,59,0,0,0,16,2,1,2,1,0,2,0,0,1
44061,0,4017,33,0,0,0,13,1,1,2,0,0,2,0,0,1
10000000,0,5479,52,0,0,0,19,2,1,4,0,0,3,0,0,1
648193,0,0,51,0,0,0,17,3,0,3,0,0,3,0,0,0
10000000,0,0,19,0,0,0,18,1,1,1,0,0,1,0,0,0
933859,0,7670,24,0,0,0,15,2,0,2,0,0,2,0,0,1
10000000,0,0,83,0,0,0,30,4,1,5,1,2,2,3,0,0
10000000,0,0,65,0,0,0,21,3,1,4,0,0,2,0,0,0
5738,0,0,41,0,0,0,19,4,0,4,0,0,3,0,0,0
236744,0,4383,18,0,0,0,17,2,1,2,0,0,1,0,0,1
64671,0,11321,27,0,0,0,20,2,0,2,0,0,2,0,0,1
10000000,0,366,198,0,0,0,44,7,1,9,2,5,5,5,2,1
14969,0,9133,27,0,0,0,14,2,0,2,0,0,2,0,0,1
2604,0,0,39,0,0,0,18,3,0,3,0,0,4,0,0,0
10000000,0,731,38,0,0,0,11,1,1,2,0,0,3,0,1,1
337,0,7670,39,0,0,0,12,1,0,1,0,0,4,0,0,1
10000000,0,0,34,0,0,0,17,3,0,4,0,0,2,0,0,0
283756,0,8765,41,0,0,0,19,2,0,2,0,0,4,0,0,1
10000000,0,0,99,0,0,0,26,4,1,6,1,1,5,2,1,0
13847,0,0,31,0,0,0,20,3,0,3,0,0,2,0,0,0
10000000,0,0,57,0,0,0,11,1,1,2,0,0,5,0,1,0
10000000,0,1827,76,0,0,0,17,1,1,1,0,1,3,1,0,1
10000000,0,3288,221,0,0,0,18,1,1,6,1,1,4,2,1,1
726199,0,0,69,0,0,0,10,2,0,3,0,0,6,0,1,0
10000000,0,7671,25,0,0,0,16,2,0,2,0,0,2,0,0,1
6,0,8035,47,0,0,0,16,2,0,2,0,0,2,0,2,1
10000000,0,7305,47,0,0,0,17,2,0,2,0,0,4,0,0,1
14969,0,9133,27,0,0,0,14,2,0,2,0,0,2,0,0,1
10000000,0,365,24,0,0,0,12,1,1,2,0,0,2,0,0,1
10000000,0,0,33,0,0,0,19,2,1,2,0,0,2,0,0,0
10000000,0,0,78,0,0,0,25,2,1,6,0,0,3,0,0,0
10000000,0,7671,37,0,0,0,26,2,0,2,0,0,3,0,0,1
23539,0,8401,30,0,0,0,19,2,0,3,0,0,1,0,0,1
357719,0,9131,41,0,0,0,15,2,0,3,0,0,3,0,0,1
10000000,0,0,34,0,0,0,19,2,1,3,0,0,2,0,0,0
14969,0,9133,25,0,0,0,14,2,0,2,0,0,2,0,0,1
10000000,0,0,90,0,0,0,11,1,1,3,1,1,2,3,1,0
10000000,0,3653,79,0,0,0,9,1,1,5,2,1,8,2,0,1
10000000,0,0,51,0,0,0,30,4,1,5,0,0,2,1,0,0
10000000,0,0,72,0,0,1,71,10,1,10,0,0,1,0,0,0
14969,0,9133,27,0,0,0,14,2,0,2,0,0,2,0,0,1
10000000,0,0,51,0,0,0,30,4,1,5,0,0,2,1,0,0
10000000,0,1096,63,0,0,0,20,2,1,6,1,0,3,0,0,1
236871,0,7304,72,0,0,0,14,2,1,2,0,0,6,0,0,1
10000000,0,8401,31,0,0,0,22,2,0,3,0,0,1,0,0,1
4570,0,6939,369,0,0,1,44,2,1,3,1,2,3,3,4,1
10000000,0,0,103,0,0,0,30,5,1,7,1,1,5,2,1,0
10000000,0,0,36,0,0,0,21,2,0,2,0,0,2,0,0,0
10000000,0,1461,87,0,0,0,14,2,1,6,2,1,8,2,0,1
14969,0,9133,27,0,0,0,14,2,0,2,0,0,2,0,0,1
10000000,0,0,48,0,0,1,20,3,1,6,0,0,2,0,0,0
997410,0,7305,28,0,0,1,19,2,0,2,0,0,2,0,0,1
10000000,0,3653,99,0,0,0,15,3,1,7,2,1,8,2,0,1
10000000,0,730,144,0,0,0,143,9,1,9,0,0,1,0,0,1
10000000,0,0,153,0,0,1,119,10,1,10,0,0,2,0,0,0
4918,0,7671,36,0,0,0,20,2,0,2,0,0,1,0,1,1
10000000,0,0,125,0,0,0,17,1,1,2,0,0,1,0,0,0
362028,0,4018,78,0,0,1,31,2,1,4,0,0,5,0,0,1
10000000,0,6574,48,0,0,1,27,2,0,3,0,0,2,0,0,1
10000000,0,0,203,0,0,0,24,1,1,1,0,0,16,0,1,0
560747,0,8034,19,0,0,1,12,1,0,1,0,0,2,0,0,1
92577,0,8765,28,0,0,0,17,2,0,2,0,0,3,0,0,1
10000000,0,0,120,0,0,1,26,5,1,8,1,3,5,4,0,0
10000000,0,0,34,0,0,1,33,3,1,3,0,0,1,0,0,0
1933,0,9861,46,0,0,0,27,3,0,3,0,0,3,0,0,1
14969,0,9133,27,0,0,0,14,2,0,2,0,0,2,0,0,1
10000000,0,0,118,0,0,1,36,4,1,8,1,1,4,2,2,0
22976,0,7671,35,0,0,0,23,2,0,2,0,0,2,0,0,1
26072,0,9130,16,0,0,0,11,2,0,2,0,0,1,0,0,1
10000000,0,4383,54,0,0,0,17,2,1,3,0,0,5,0,1,1
10000000,0,12055,21,0,0,0,11,2,0,2,0,0,2,0,0,1
472088,0,8402,21,0,0,0,13,2,0,2,0,0,2,0,0,1
10000000,0,731,16,0,0,0,15,2,1,2,0,0,1,0,0,1
10000000,0,0,229,0,0,0,29,1,1,2,1,1,4,2,1,0
10000000,0,4017,75,0,0,0,26,3,1,6,2,0,3,2,0,1
10000000,0,8035,25,0,0,0,16,2,0,2,0,0,3,0,0,1
1267,0,9496,29,0,0,0,23,2,0,3,0,0,1,0,0,1
10000000,0,0,238,0,0,0,57,9,1,9,0,1,11,1,1,0
10000000,0,0,20,0,0,0,19,2,1,2,0,0,1,0,0,0
10000000,0,6940,29,0,0,0,18,2,0,2,0,0,2,0,0,1
10000000,0,2921,99,0,0,0,7,1,1,4,0,0,6,0,0,1
10000000,0,0,89,0,0,1,41,4,1,5,0,0,4,0,0,0
10000000,0,5114,40,0,0,1,18,2,1,3,0,0,2,0,0,1
10000000,0,9132,29,0,0,0,19,2,0,3,0,0,1,0,0,1
10000000,0,0,26,0,0,0,14,2,0,2,0,0,3,0,0,0
10000000,0,7305,137,0,0,0,13,1,1,1,0,0,5,0,1,1
10000000,0,0,83,0,0,1,49,3,1,3,0,0,2,0,0,0
10000000,0,5479,31,0,0,0,13,2,1,3,1,0,2,0,0,1
10000000,0,0,55,0,0,0,18,1,1,2,0,0,4,0,0,0
829,0,8400,29,0,0,0,21,2,0,3,0,0,1,0,0,1
968780,0,8766,19,0,0,0,12,1,0,1,0,0,1,0,0,1
10000000,0,0,79,0,0,0,45,6,1,6,1,2,2,2,0,0
1,0,11322,98,0,0,0,15,2,1,2,1,1,2,2,0,1
10000000,0,731,25,0,0,0,13,2,1,2,1,0,2,0,0,1
10000000,0,0,98,0,0,0,33,2,1,4,0,0,6,0,0,0
62105,0,11322,48,0,0,0,17,2,0,3,0,0,3,0,0,1
193853,0,2922,82,0,0,1,43,4,1,7,0,0,1,1,0,1
10000000,0,8036,29,0,0,0,16,2,0,3,0,0,1,0,0,1
10000000,0,0,32,0,0,0,13,1,1,2,0,0,2,0,0,0
266607,0,0,39,0,0,0,12,2,0,2,0,0,4,0,0,0
10000000,0,0,195,0,0,1,27,2,1,2,1,4,1,5,0,0
755,0,6940,34,0,0,0,20,2,1,3,0,0,2,0,0,1
117960,0,0,30,0,0,0,21,4,0,4,0,0,2,0,0,0
10000000,0,7671,30,0,0,0,14,2,0,3,0,0,1,0,0,1
1002,0,11010,123,0,0,0,14,2,0,3,1,0,6,1,6,1
10000000,0,0,36,0,0,1,35,6,1,6,0,0,1,0,0,0
10000000,0,0,59,0,0,0,14,1,1,3,0,0,6,0,0,0
611,0,9861,45,0,0,0,16,2,1,2,1,0,3,1,0,1
10000000,0,0,69,0,0,0,9,1,1,2,1,0,2,0,0,0
576,0,12419,35,0,0,1,14,2,0,3,0,0,2,0,0,1
10000000,0,0,61,0,0,0,23,2,1,3,0,0,3,0,1,0
10000000,0,0,41,0,0,0,25,1,1,2,0,0,1,0,0,0
10000000,0,0,128,0,0,0,12,1,1,2,1,1,3,2,1,0
10000000,0,0,203,0,0,0,203,17,1,17,0,0,0,0,0,0
10000000,0,0,53,0,1,0,19,2,1,3,0,0,5,0,0,0
14969,0,9133,27,0,0,0,14,2,0,2,0,0,2,0,0,1
272967,0,0,64,0,0,1,14,2,0,3,0,0,4,0,0,0
117881,0,8036,37,0,0,0,21,2,0,2,0,0,3,0,0,1
24147,0,6575,87,0,0,0,23,2,0,3,0,0,4,0,1,1
10000000,0,0,36,0,0,0,24,1,1,2,0,0,1,0,0,0
4570,0,6939,369,0,0,1,44,2,1,3,1,2,3,3,2,1
44061,0,4017,33,0,0,0,13,1,1,2,0,0,2,0,0,1
27895,0,7331,91,0,0,0,13,2,1,4,0,5,1,6,1,1
10000000,0,0,18,0,0,0,17,1,1,1,0,0,1,0,0,0
801,0,10591,49,0,0,0,13,2,0,2,0,0,6,0,0,1
10000000,0,6575,38,0,0,0,15,2,0,3,0,0,2,0,0,1
10000000,0,0,116,0,0,1,26,5,1,7,1,3,5,4,0,0
10000000,0,0,230,0,0,0,53,8,1,8,0,1,11,1,1,0
10000000,0,6209,251,0,0,1,96,11,1,12,1,1,5,2,1,1
14969,0,9133,27,0,0,0,14,2,0,2,0,0,2,0,0,1
10000000,0,0,12,0,0,0,11,1,1,1,0,0,1,0,0,0
10000000,0,2922,60,0,0,0,25,2,1,3,0,0,3,0,1,1
10000000,0,0,72,0,0,0,18,1,1,1,0,0,3,0,1,0
11,0,7305,26,0,0,0,25,2,1,2,0,0,1,0,0,1
236871,0,7304,72,0,0,0,14,2,1,2,0,0,6,0,0,1
105,0,9863,35,0,0,0,13,2,0,3,0,0,1,0,0,1
75,0,12052,59,0,0,0,11,2,0,5,0,0,6,0,0,1
10000000,0,6575,38,0,0,0,11,1,0,2,0,0,2,0,2,1
10000000,0,0,93,0,0,0,60,7,1,7,0,0,1,0,0,0
10000000,0,0,191,0,0,1,48,3,1,3,2,1,3,2,1,0
10000000,0,0,28,0,0,0,27,2,1,2,0,0,1,0,0,0
595118,0,7670,34,0,0,1,21,2,0,2,0,0,2,0,0,1
10000000,0,0,54,0,0,0,13,1,1,1,0,0,5,0,1,0
10000000,0,8036,32,0,0,0,17,1,0,1,0,0,2,0,0,1
10000000,0,0,27,0,0,0,12,1,1,2,0,0,2,0,0,0
662627,0,5844,26,0,0,1,17,1,0,1,0,0,2,0,0,1
751257,0,10958,37,0,0,0,11,2,0,3,0,0,2,0,0,1
10000000,0,0,41,0,0,0,10,2,1,2,0,0,5,0,0,0
4570,0,6939,343,0,0,1,44,2,1,3,1,1,3,2,5,1
183,0,8400,29,0,0,0,16,2,1,2,0,0,2,0,0,1
10000000,0,0,186,0,0,1,91,6,1,7,1,0,1,1,0,0
9286,0,7671,22,0,0,0,21,2,1,2,0,0,1,0,0,1
10000000,0,9132,67,0,0,0,13,2,1,5,1,0,5,1,0,1
10000000,0,0,69,0,0,0,12,1,1,4,0,0,3,0,0,0
10000000,0,0,31,0,0,0,15,2,1,3,0,0,2,0,0,0
14969,0,9133,26,0,0,0,14,2,0,2,0,0,2,0,0,1
10000000,0,0,189,0,0,0,18,2,1,3,1,2,3,3,4,0
4570,0,6939,369,0,0,1,44,2,1,3,1,2,3,3,2,1
10000000,0,366,60,0,0,0,18,1,1,2,0,0,4,0,3,1
10000000,0,0,82,0,0,0,24,1,1,1,0,0,4,0,0,0
10000000,0,0,124,0,0,0,19,1,1,2,0,0,8,0,0,0
10000000,0,0,94,0,0,0,13,3,1,4,0,0,9,1,1,0
1104,0,9496,47,0,0,0,18,2,0,3,0,0,2,0,0,1
10000000,0,3653,98,0,0,0,14,2,1,6,2,1,8,2,0,1
10000000,0,9496,51,0,0,0,24,2,0,3,0,0,2,0,0,1
2547,0,8035,49,0,0,0,17,2,0,3,0,0,3,0,0,1
10000000,0,1827,115,0,0,0,81,10,1,10,0,0,2,0,0,1
10000000,0,3288,59,0,0,0,20,2,1,5,0,0,4,0,0,1
10000000,0,0,223,0,0,0,16,3,1,6,1,1,3,2,1,0
10000000,0,5113,125,0,0,0,11,1,1,6,2,1,5,2,0,1
10000000,0,366,100,0,0,0,12,2,1,7,0,0,7,0,1,1
14969,0,9133,27,0,0,0,14,2,0,2,0,0,2,0,0,1
10000000,0,0,92,0,0,0,11,1,1,3,1,1,2,3,1,0
10000000,0,8400,35,0,0,0,23,2,0,2,0,0,2,0,0,1
10000000,0,7305,51,0,0,0,22,2,0,3,0,0,1,0,3,1
646,0,0,64,0,0,0,28,5,1,8,0,0,3,0,0,0
10000000,0,7305,35,0,0,0,24,2,1,3,0,0,1,0,0,1
10000000,0,3653,64,0,0,0,14,2,1,5,1,0,5,1,0,1
10000000,0,0,61,0,0,0,16,1,1,2,1,2,2,3,0,0
10000000,0,730,95,0,0,0,14,2,1,6,2,1,8,2,0,1
10000000,0,0,49,0,0,0,21,3,1,5,0,0,4,0,0,0
10000000,0,6940,31,0,0,0,16,2,0,3,0,0,1,0,0,1
10000000,0,3653,65,0,0,0,17,2,1,3,0,0,5,0,0,1
10000000,0,0,43,0,0,0,16,2,0,2,0,0,5,0,1,0
10000000,0,3653,54,0,0,0,22,1,1,2,0,0,4,0,0,1
10000000,0,9496,31,0,0,0,11,2,0,2,0,0,2,0,0,1
10000000,0,0,41,0,0,0,17,3,0,4,0,0,2,0,0,0
10000000,0,4383,24,0,0,0,9,1,1,2,0,0,2,0,0,1
75,0,12052,43,0,0,0,7,1,0,1,0,0,7,0,0,1
10000000,0,0,40,0,0,0,13,2,1,3,0,0,4,1,0,0
10000000,0,0,53,0,0,0,9,1,1,1,0,0,4,0,0,0
4570,0,6939,369,0,0,1,44,2,1,3,1,2,3,3,4,1
899642,0,7671,28,0,0,0,15,1,0,2,0,0,2,0,0,1
10000000,0,0,106,0,0,0,32,2,1,2,1,0,1,1,0,0
6807,0,0,29,0,0,0,17,2,1,3,0,0,1,0,0,0
32808,0,0,52,0,0,0,21,3,0,4,0,0,3,0,0,0
32437,0,5843,55,0,0,0,20,2,0,3,1,0,2,1,0,1
10000000,0,0,22,0,0,0,11,2,0,3,0,0,1,0,0,0
10000000,0,0,96,0,0,0,18,1,1,1,1,1,4,2,1,0
10000000,0,365,51,0,0,0,13,2,1,3,0,0,2,0,2,1
14969,0,9133,27,0,0,0,14,2,0,2,0,0,2,0,0,1
245,0,0,29,0,0,0,20,2,1,2,0,0,2,0,0,0
10000000,0,6210,120,0,0,0,22,1,1,2,1,0,7,1,1,1
14969,0,9133,26,0,0,0,14,2,0,2,0,0,2,0,0,1
10000000,0,5844,27,0,0,0,18,2,0,2,0,0,2,0,0,1
10000000,0,0,37,0,0,0,15,2,0,3,0,0,2,0,0,0
10000000,0,0,27,0,0,0,14,3,0,3,0,0,2,0,0,0
10000000,0,0,68,0,0,0,28,1,1,2,0,0,4,0,1,0
4,0,10228,57,0,0,0,22,3,0,3,0,0,3,0,0,1
10000000,0,8036,59,0,0,0,17,2,1,3,0,0,4,0,0,1
576,0,12419,74,0,0,0,23,3,0,3,1,0,4,1,1,1
10000000,0,5844,100,0,0,0,15,2,1,7,2,1,8,2,0,1
10000000,0,0,23,0,0,0,15,2,0,3,0,0,1,0,0,0
10000000,0,8888,29,0,0,0,14,2,0,2,0,0,2,0,0,1
10000000,0,4748,39,0,0,1,28,3,1,3,0,0,2,0,0,1
10000000,0,0,56,0,0,0,15,1,1,2,0,0,4,0,0,0
10000000,0,0,26,0,0,0,25,2,1,2,0,0,1,0,0,0
10000000,0,0,193,0,0,1,25,2,1,3,1,1,2,2,1,0
10000000,0,0,168,0,0,0,22,3,1,11,2,1,9,1,0,0
4570,0,6939,343,0,0,1,44,2,1,3,1,1,3,2,5,1
220200,0,8035,25,0,0,0,10,2,1,3,0,0,3,0,0,1
10000000,0,0,26,0,0,0,16,2,0,2,0,0,1,0,0,0
10000000,0,0,17,0,0,0,11,1,0,1,0,0,2,0,0,0
10000000,0,0,35,0,0,0,19,1,1,2,0,0,2,0,0,0
10000000,0,1827,178,0,0,1,141,12,1,12,0,0,3,1,0,1
10000000,0,0,96,0,0,1,26,5,1,8,1,3,5,4,0,0
41003,0,0,30,0,0,0,17,3,0,4,0,0,1,0,0,0
14969,0,9133,27,0,0,0,14,2,0,2,0,0,2,0,0,1
9,0,10956,17,0,0,0,14,2,0,2,0,0,1,0,0,1
4570,0,6939,337,0,0,1,44,2,1,3,1,1,3,4,3,1
1,0,11322,87,0,0,0,23,2,1,2,1,0,2,1,0,1
10000000,0,0,49,0,0,0,22,3,1,6,0,0,2,0,0,0
10000000,0,0,48,0,0,0,36,5,1,5,0,0,2,1,0,0
240645,0,366,18,0,0,0,17,2,1,2,0,0,1,0,0,1
10000000,0,731,298,0,0,0,130,9,1,10,1,1,1,2,1,1
10000000,0,0,29,0,0,0,21,2,1,3,0,0,1,0,0,0
10000000,0,0,50,0,0,1,12,1,1,1,0,0,3,0,0,0
10000000,0,3653,96,0,0,0,17,2,1,8,1,0,5,0,1,1
10000000,0,0,42,0,0,1,14,2,1,2,1,0,5,1,1,0
10000000,0,5114,87,0,0,0,14,1,1,2,0,0,5,0,0,1
10000000,0,0,117,0,0,0,113,11,1,11,0,0,2,0,0,0
10000000,0,0,40,0,0,1,20,2,0,2,0,0,3,0,0,0
10000000,0,0,14,0,0,0,13,2,1,2,0,0,1,0,0,0
10000000,0,5114,191,0,0,0,12,1,1,2,1,1,3,2,1,1
10000000,0,4383,119,0,0,0,12,2,1,6,2,1,5,2,0,1
10000000,0,0,93,0,0,0,12,1,1,3,1,1,2,3,1,0
10000000,0,366,280,0,0,0,162,18,1,20,1,1,3,1,1,1
10000000,0,8035,27,0,0,0,14,2,0,2,0,0,2,0,0,1
48138,0,9861,82,0,0,0,12,2,0,5,1,0,5,0,0,1
10000000,0,366,145,0,0,0,21,3,1,6,2,1,4,3,1,1
10000000,0,3653,81,1,0,0,12,1,1,3,0,0,6,0,1,1
10000000,0,730,47,0,0,0,23,2,1,4,0,0,3,0,0,1
24249,0,0,39,0,0,1,16,2,0,5,0,0,2,0,0,0
10000000,0,4749,94,0,0,0,9,1,1,6,2,1,8,2,0,1
10000000,0,0,68,0,0,0,17,1,1,6,0,0,4,0,0,0
10000000,0,0,26,0,0,0,22,2,1,2,0,0,2,0,0,0
232258,0,8401,19,0,0,0,13,2,0,2,0,0,2,0,0,1
801970,0,7670,26,0,0,0,20,2,0,2,0,0,2,0,0,1
10000000,0,5114,57,0,0,0,28,2,1,5,0,0,2,0,0,1
10000000,0,0,34,0,0,1,23,1,1,2,0,0,1,0,0,0
10000000,0,8313,30,0,0,1,17,2,0,3,0,0,1,0,0,1
10000000,0,0,165,0,0,1,83,8,1,10,0,0,4,0,0,0
10000000,0,0,34,0,0,0,26,3,1,3,0,0,2,0,0,0
10000000,0,0,42,0,0,0,16,1,1,5,0,0,2,0,0,0
14969,0,9133,27,0,0,0,14,2,0,2,0,0,2,0,0,1
10000000,0,0,22,0,0,1,14,2,0,2,0,0,2,0,1,0
194914,0,7305,36,0,0,0,8,1,0,2,0,0,4,0,0,1
10000000,0,4018,18,0,0,0,9,1,1,1,1,0,2,0,0,1
10000000,0,0,27,0,0,0,26,3,1,3,0,0,1,0,0,0
14969,0,9133,25,0,0,0,14,2,0,2,0,0,2,0,0,1
14969,0,9133,27,0,0,0,14,2,0,2,0,0,2,0,0,1
10000000,0,0,41,0,0,1,21,2,1,3,1,0,1,1,0,0
10000000,0,5113,35,0,0,0,16,2,1,2,0,0,4,0,0,1
10000000,0,731,94,0,0,0,13,2,1,6,2,1,8,2,0,1
10000000,0,9133,25,0,0,0,16,2,0,3,0,0,1,0,0,1
10000000,0,1826,45,0,0,0,20,1,1,1,0,0,3,0,0,1
1,0,11322,21,0,0,0,14,2,0,2,0,0,2,0,0,1
10000000,0,0,44,0,0,1,17,1,1,2,0,0,3,0,0,0
122,0,10593,63,0,0,0,15,2,0,3,0,0,7,0,0,1
10000000,0,0,113,0,0,0,112,15,1,15,0,0,1,0,0,0
10000000,0,5114,16,0,0,0,8,1,1,1,0,0,2,0,0,1
6,0,8035,31,0,0,0,16,2,0,2,0,0,2,0,1,1
10000000,0,3653,41,0,0,0,34,3,1,4,0,0,1,0,0,1
10000000,0,2191,61,0,0,0,38,1,1,1,0,0,4,0,0,1
2547,0,8035,39,0,0,0,17,2,0,2,0,0,3,0,0,1
51038,0,8400,32,0,0,0,14,2,0,3,0,0,2,0,0,1
10000000,0,5125,49,0,0,1,21,2,1,5,0,0,3,0,0,1
10000000,0,3288,99,0,0,0,15,2,1,6,2,1,8,2,0,1
10000000,0,9863,25,0,0,0,13,2,0,2,0,0,2,0,0,1
10000000,0,0,125,0,0,1,26,5,1,7,1,3,5,4,0,0
14969,0,9133,27,0,0,0,14,2,0,2,0,0,2,0,0,1
29665,0,4749,78,0,0,0,33,2,1,2,0,0,5,0,0,1
10000000,0,0,37,0,0,1,21,2,1,3,0,0,2,0,0,0
646,0,0,25,0,0,0,24,3,1,3,0,0,1,0,0,0
10000000,0,1095,92,0,0,0,16,2,1,6,2,1,8,2,0,1
10000000,0,0,66,0,0,1,43,2,1,3,0,0,3,0,0,0
4089,0,9495,31,0,0,0,14,2,0,3,0,0,2,0,0,1
7422,0,8034,28,0,0,1,26,2,1,2,1,0,1,0,0,1
7544,0,0,33,0,0,0,23,3,0,3,0,0,2,0,0,0
10000000,0,364,12,0,0,0,8,1,1,1,0,0,2,0,0,1
10000000,0,0,60,0,0,0,13,2,1,7,0,0,4,0,0,0
105,0,9863,35,0,0,0,13,2,0,3,0,0,1,0,0,1
38049,0,0,38,0,0,1,16,2,0,2,0,0,4,0,0,0
10000000,0,0,34,0,0,0,23,2,1,2,0,0,2,0,0,0
14969,0,9133,27,0,0,0,14,2,0,2,0,0,2,0,0,1
10000000,0,5113,98,0,0,0,14,2,1,6,2,1,8,2,0,1
10000000,0,366,56,0,0,0,15,2,1,2,1,0,2,0,0,1
1267,0,9496,40,0,0,0,18,2,0,2,0,0,3,0,0,1
10000000,0,0,57,0,0,0,16,1,1,1,0,0,5,0,1,0
293442,0,9860,47,0,0,0,17,2,0,3,0,0,2,0,0,1
10000000,0,3652,42,0,0,1,18,1,1,2,0,0,2,0,0,1
10000000,0,7670,29,0,0,0,20,2,0,2,0,0,2,0,0,1
10000000,0,2557,28,0,0,0,10,1,1,1,0,0,4,0,0,1
10000000,0,366,30,0,0,0,15,2,1,3,0,0,2,0,0,1
23472,0,0,37,0,0,0,17,3,0,4,0,0,2,0,0,0
10000000,0,0,84,0,0,0,16,2,1,6,1,0,3,1,1,0
10000000,0,3653,56,0,0,0,22,2,1,2,0,0,5,0,0,1
10000000,0,0,56,0,0,0,12,1,1,2,0,0,6,0,0,0
47442,0,7305,31,0,0,0,18,2,0,3,0,0,1,0,0,1
10000000,0,0,145,0,0,0,129,11,1,12,0,0,2,0,0,0
10000000,0,6575,39,0,0,1,12,1,1,2,1,0,2,1,0,1
75,0,12052,58,0,0,0,16,2,0,3,0,0,7,0,0,1
10000000,0,2192,23,0,0,0,11,2,1,2,0,0,3,0,0,1
10000000,0,0,242,0,0,0,20,2,1,3,1,1,6,2,1,0
60117,0,0,35,0,0,0,21,4,0,4,0,0,3,0,0,0
10000000,0,0,32,0,0,1,19,4,0,4,0,0,3,0,0,0
10000000,0,3287,66,0,0,0,16,1,1,4,0,0,6,0,0,1
10000000,0,2557,60,0,0,0,21,3,1,6,0,0,3,0,0,1
170032,0,5844,62,0,0,0,19,3,1,4,0,0,2,0,0,1
10000000,0,9861,47,0,0,0,13,2,0,3,0,0,3,0,1,1
10000000,0,0,71,0,0,0,33,5,1,6,0,0,2,2,0,0
14885,0,4383,35,0,0,0,16,2,1,3,0,0,3,0,0,1
10000000,0,6210,53,0,0,0,21,3,1,3,0,0,5,0,0,1
10000000,0,0,35,0,0,0,14,2,1,3,1,0,2,1,0,0
10000000,0,0,115,0,0,0,13,1,1,1,0,0,7,0,1,0
17362,0,0,24,0,0,0,19,4,0,4,0,0,2,0,0,0
10000000,0,0,74,0,0,0,20,2,1,3,0,0,5,0,0,0
56829,0,4017,47,0,0,0,16,2,1,3,0,0,2,0,0,1
10000000,0,0,82,0,0,1,39,5,1,7,1,1,5,2,2,0
6125,0,9861,41,0,0,0,11,2,0,3,0,0,3,0,0,1
10000000,0,0,83,0,0,0,19,2,1,2,0,0,6,0,0,0
10000000,0,1096,45,0,0,0,9,1,1,2,0,0,4,0,0,1
44061,0,4017,33,0,0,0,13,1,1,2,0,0,2,0,0,1
10000000,0,9152,41,0,0,1,24,3,0,4,0,0,1,0,0,1
10000000,0,5113,104,0,0,0,15,2,1,7,2,1,8,2,0,1
10000000,0,9496,25,0,0,0,11,2,0,2,0,0,2,0,0,1
10000000,0,0,99,0,0,0,26,4,1,6,1,1,5,2,1,0
10000000,0,0,65,0,0,0,12,1,1,2,1,3,2,4,0,0
10000000,0,0,78,0,0,0,24,2,1,3,0,0,6,0,0,0
10000000,0,0,46,0,0,0,16,2,1,3,0,0,3,0,0,0
10000000,0,0,120,0,0,0,16,1,1,2,0,0,11,0,0,0
38049,0,0,47,0,0,1,16,2,0,3,0,0,3,0,0,0
1933,0,9861,45,0,0,0,27,3,0,3,0,0,3,0,0,1
10000000,0,731,52,0,0,0,11,1,1,6,0,0,2,0,0,1
14969,0,9133,26,0,0,0,14,2,0,2,0,0,2,0,0,1
367199,0,1827,30,0,0,0,16,1,0,1,0,0,4,0,0,1
